userid,songid
00000453,49zD0wr2S3d0lZPib0K4e1
00000453,7JeKXMQKm6GoLGTkNy2jZ0
00000453,2Lhdl74nwwVGOE2Gv35QuK
00000453,68Hiprd6Ub4ifHFpUNNJns
00000453,63XXvHR6FfiRDk5lKNNCMI
00000453,1IAzD1muglOxOcPbUHs70R
00000453,0xzEDBVP6SmgByZePlbUvT
00000453,7n8UWYTawkrcC1KBsY5XRc
00000453,4H9pCqPKc11WCbfILZSYTt
00000453,6iajHa34cSiD5s42Cq9miJ
00000453,5DPASDOoVakOcD8EIhb46T
00000453,6Iuh3vNjpWhSeHM3RZgzQL
00000453,72cKCgYH6RZv4AcfEJ9S8o
00000453,5eGEc27nnhtmcOh6RC890a
00000453,4y35lEbyqHAuVEVMe4waSE
00000453,4yxKbzUC9auTZR9rTvFOTr
00000453,34I3bDyzo5pegaQysuQYx3
00000453,1nX9KhK3Fff27SnrIor2Yb
00000453,1f5cbQtDrykjarZVrShaDI
00000454,20LxTsa6936zOlzTWqoPVt
00000454,5a4AQWs84xeEyYUd1iC2Pn
00000454,0N9b7upoCixmvrsF0e4XN3
00000454,09EwNbGvUyu7BDEYG0cJro
00000454,53DB6LJV9B8sz0p1s6tlGS
00000454,5Z3GHaZ6ec9bsiI5BenrbY
00000454,3eFBLpdod3HTbTCxzxVKYK
00000454,0Z2J91b2iTGLVTZC4fKgxf
00000454,3USxtqRwSYz57Ewm6wWRMp
00000454,3B54sVLJ402zGa6Xm4YGNe
00000454,2JJ5h2I1S0UR4tyD0U1I7K
00000454,1jo3TwNGCXfNdB5uba3ZVv
00000454,0odHj0qIf86vHBsXB30IkZ
00000454,6o3s08kk2fQI37vxGZDrJ1
00000455,67UivNNJwBPb8XS7r4fGmf
00000455,0QMHVTnrFTQJoaqmkdsKhT
00000455,7GX5flRQZVHRAGd6B4TmDO
00000455,2tNmhDlMbwQZLxQtWMt2EU
00000455,6RtPijgfPKROxEzTHNRiDp
00000455,7iXF2W9vKmDoGAhlHdpyIa
00000455,4nva9EpKntUTs6CRSGBCn9
00000455,4Km5HrUvYTaSUfiSGPJeQR
00000455,1sEY2ApoZv6NnxqL8niytl
00000455,0k1WUmIRnG3xU6fvvDVfRG
00000455,2c7H254xlKoGhmZT194C0T
00000455,44K6XKn212DOseP82tWXPS
00000455,7eBqSVxrzQZtK2mmgRG6lC
00000455,4fouWK6XVHhzl78KzQ1UjL
00000455,27mhCGdAA8gM7b33KIiB3k
00000455,4cPhuLaWqn0TZCs71wSk6s
00000456,5kGCh49aqeRMkEOhQ9mcrW
00000456,6gpZSI0xEMTzleBc5ykOVA
00000456,3USxtqRwSYz57Ewm6wWRMp
00000456,5z7mYFfhw6N6f23VwrokJD
00000456,20MuVazoNMv6xjKPnRFOxG
00000456,0s46SltT4On0Z6kglK1I5c
00000456,0s9A4pUBLw68E76vY8LU9K
00000456,6j9iyrrmqWlQZ5SD1hSTaq
00000456,2LvRR121MWFmmEGkuV2vQP
00000456,32lItqlMi4LBhb4k0BaSaC
00000456,3yfqSUWxFvZELEM4PmlwIR
00000456,3j9UIPpivEXyfV67agjXKH
00000456,3XlqAdd4uGkJpJ9rrtHJKH
00000456,0CAJdthKDdRjB2h8YOguN6
00000456,6S5SJlNXgrUBTLa58NMwGk
00000456,7DbdUf8aHSYoliSjO6LZv6
00000456,2MbdDtCv5LUVjYy9RuGTgC
00000456,285pBltuF7vW8TeWk8hdRR
00000456,5HQVUIKwCEXpe7JIHyY734
00000456,5R1WTY85gge1Ggd5rTMUJK
00000456,6MLsahMK3VvH9NUwXOktdS
00000456,4Li2WHPkuyCdtmokzW2007
00000456,4MeDnO5yA2Zi6IMlVApRci
00000456,5GPm7PsMQwceQvfYlGXcCt
00000456,0PvFJmanyNQMseIFrU708S
00000456,0tYPj0NYa7vjlJaqlRSnJb
00000456,563vSy3HB5NHxel1VGQCW6
00000456,39jxVaEhI8R7csdu7GAjmL
00000456,7IMt6vPcCbtNqXay4Zp9ya
00000456,4OjuzM3rTWp3q60mEldNSF
00000456,3CcvahnsiArpTHYQEWV2Au
00000456,2bBClS4zzrRd4Aj59NaKSv
00000456,1xMvdOFQaql3EBkHmuh2TK
00000456,3wMUvT6eIw2L5cZFG1yH9j
00000456,2yr2HnFYl7XvqJk4fXoQBt
00000456,02kDW379Yfd5PzW5A6vuGt
00000456,0aJ2hFC6e9Z00Lx9RIRNcT
00000456,5A6OHHy73AR5tLxgTc98zz
00000456,0wdKiSBUT7aZkXUIdJWcwC
00000456,5Bi7SC49g4neuXwzgXBeFy
00000456,2xLMifQCjDGFmkHkpNLD9h
00000456,2KpOQtEJ1twefxHOt4JwfF
00000456,4LGMSdeKOUoy5Wf75Je0Hl
00000456,27NovPIUIRrOZoCHxABJwK
00000456,20on25jryn53hWghthWWW3
00000456,3HkMNtOIciULbIrsxyl1mq
00000456,0TK2YIli7K1leLovkQiNik
00000456,2OawRn0NvWkStuemgdae4i
00000457,2MbdDtCv5LUVjYy9RuGTgC
00000457,43uQtNJUmlEdJtjbz6GdGL
00000457,5mu1uv8RmzDkF8foePK5qa
00000457,561jH07mF1jHuk7KlaeF0s
00000457,3GW3dMxqIbl14cZtpLRQBy
00000457,5aooThgj87ID0vgiyvcjPM
00000457,0HPD5WQqrq7wPWR7P7Dw1i
00000457,2KpOQtEJ1twefxHOt4JwfF
00000457,7bHT9osSq1rwT2yaImzqCi
00000457,63BokRfXSQhEU6Qi2dSJpZ
00000457,2yjlYDiNiQkdxVqTlaSrlX
00000457,0N9b7upoCixmvrsF0e4XN3
00000457,5IjRKZlpKVBBRn0COL7pik
00000457,1V4jC0vJ5525lEF1bFgPX2
00000457,1ZAyjvIk9YiD76yYy0TEG6
00000457,3hQCHzkE5oSA3F1xM8bpcM
00000457,5l4WHxaPQ4gVeGhYJQnsGr
00000457,4faiJXyBflUVVOOE9fxbeg
00000457,5n4Ws20sveldU4wt5UT4Ej
00000457,3XcsaghGUCL9WzJz3TlLKo
00000457,0QMHVTnrFTQJoaqmkdsKhT
00000457,43TP6JCWXgkc2D7Xjz5hBr
00000457,3lcC9CnN7Rpo1ugATzmYjY
00000457,0EHR9OObFtjlhQB8wSt1m7
00000457,1sVWMLqlYqOmd4praL4HxN
00000457,7f1zjZG77S891Uv4O68yfk
00000457,3TlFNLjRnslvF7Y5iS34ZA
00000457,4H9pCqPKc11WCbfILZSYTt
00000457,61LtVmmkGr8P9I2tSPvdpf
00000457,0b9oOr2ZgvyQu88wzixux9
00000457,31I3Rt1bPa2LrE74DdNizO
00000457,5XLC8xoqyua4U7wJiZAWik
00000457,4675yUu8AUbE72T94BkLCD
00000457,5vWwuFTSoPdyY8rH1mui8W
00000458,4Li2WHPkuyCdtmokzW2007
00000458,4yxKbzUC9auTZR9rTvFOTr
00000458,1Ser4X0TKttOvo8bgdytTP
00000458,6onwlDmIVKE8bBgyBRSuS0
00000458,2JzZzZUQj3Qff7wapcbKjc
00000458,6WrI0LAC5M1Rw2MnX2ZvEg
00000458,60SdxE8apGAxMiRrpbmLY0
00000458,6tByydPskASjm9jTPkNQq0
00000458,2JJ5h2I1S0UR4tyD0U1I7K
00000458,21AJQhGZpujjZQXByZAXpr
00000458,2mpFm3f7QmdsVtSAIICEB7
00000458,0obBFrPYkSoBJbvHfUIhkv
00000459,5ry2OE6R2zPQFDO85XkgRb
00000459,63cd4JkwGgYJrbOizbfmsp
00000459,3PYtlkObLFZ2SaFjS4TyJR
00000459,2Vpj5colB0MPy3Zg5SITEC
00000459,4OjuzM3rTWp3q60mEldNSF
00000459,3Jv1XgMPVjdN5xGfnRJ20s
00000459,3nqQXoyQOWXiESFLlDF1hG
00000459,0PvFJmanyNQMseIFrU708S
00000459,3wMUvT6eIw2L5cZFG1yH9j
00000459,5r29mFrurlVBbqJzjr2XW6
00000459,3SShjQBczSt1HMpWA9zbwE
00000459,10I3CmmwT0BkOVhduDy53o
00000459,4LwOrnuxJwR7C5Sw4liY4Z
00000459,57rjJ54Tu3pXI2X4owPg51
00000459,0lSCiYLez4KwmOGS1HKb7t
00000459,6TrNRd98WksT9Kkmx9uj6R
00000459,4LwU4Vp6od3Sb08CsP99GC
00000459,63BokRfXSQhEU6Qi2dSJpZ
00000459,2QJsUSpI6tuKFiKJKOLfOU
00000459,6giYNaycmjkbf7UmZ6RGtL
00000459,0NmuYnjETG3u3qx0OmEJev
00000459,7sLpSWxQazJzDVG6YGzlVs
00000459,2JvzF1RMd7lE3KmFlsyZD8
00000459,3Ofmpyhv5UAQ70mENzB277
00000459,3NGT0Td7H4Is1qrlDQJxma
00000459,50UkypyQJbSQLaXHke5Yep
00000459,1lih9AUGlOI2qbAkptdBsr
00000459,3RKjTYlQrtLXCq5ncswBPp
00000459,5yorXJWdBan1Vlh116ZtQ7
00000459,0WKYRFtH6KKbaNWjsxqm70
00000459,2ajhenDRiiAnCHHjsIOHhJ
00000459,3KkXRkHbMCARz0aVfEt68P
00000459,4675yUu8AUbE72T94BkLCD
00000459,18vXApRmJSgQ6wG2ll9AOg
00000459,7MQywXGHEev7JmwwIzMcao
00000459,4X0gLfG9AtY5Kja1Ejbz51
00000459,2IRZnDFmlqMuOrYOLnZZyc
00000459,19FsxX4RthRMZGfXkImdCb
00000459,2hx8cZug1bgRMXgW5RCTUV
00000459,3DXncPQOG4VBw3QHh3S817
00000459,419BgOz6TVQm8vvgiwXq5X
00000459,7jIujRjK5JKNrMCcAvYUTN
00000459,2xLMifQCjDGFmkHkpNLD9h
00000459,4hfIVhq0F0zFUcrbecsYmo
00000459,04FXF9tLQvYzc9ZWnTpaA3
00000459,4Oun2ylbjFKMPTiaSbbCih
00000459,69WMdZSqdQwFgLVpbMsZ2J
00000459,5E9YnE354Ua2h05nu4lmcA
00000459,5x5jOIv5ezHVlVFC6dFq6R
00000460,1iDg5Sew5NGSxoIC7Qe5GT
00000460,5DPASDOoVakOcD8EIhb46T
00000460,4sWuPniHClkInYAnzXAYUF
00000460,5MzjQ95rdB2xt9DNa2IzaC
00000460,1gZ7i4qxXkHZb1r6eioaAP
00000460,6fujklziTHa8uoM5OQSfIo
00000460,5z7mYFfhw6N6f23VwrokJD
00000460,4dVpf9jZjcORqGTLUaeYj9
00000460,5yuShbu70mtHXY0yLzCQLQ
00000460,3R8sCwlK9pbFuvpdzAknyG
00000460,419BgOz6TVQm8vvgiwXq5X
00000460,69bHJ9qs5FrUJbKP8xU8uZ
00000460,04KTF78FFg8sOHC1BADqbY
00000460,50kpGaPAhYJ3sGmk6vplg0
00000460,3oiMJQAWVaxSubJ7b2VUtX
00000460,20FZrLl9zSbO9b3DhaqO6M
00000460,0jqBo5RYn008f4ZY8kPewW
00000460,7qHAjAL7CpadaZLamuBZRm
00000461,7GZXPa81LzAgzmVg9G6BUM
00000461,3aGibUHhQyBsyumYHylw0K
00000461,0AA6zq5ArZ1sSH7VIMi4NK
00000461,67UivNNJwBPb8XS7r4fGmf
00000461,5IaHrVsrferBYDm0bDyABy
00000461,1V4jC0vJ5525lEF1bFgPX2
00000461,7BKLCZ1jbUBVqRi2FVlTVw
00000461,6fujklziTHa8uoM5OQSfIo
00000461,7sjwaBQ6M3aVigYfBjm1sL
00000461,1nX9KhK3Fff27SnrIor2Yb
00000461,5IweeQZdY5XEzStLzUJG5t
00000461,1ZAyjvIk9YiD76yYy0TEG6
00000462,2iNcMYx2u8YDhCklGAVmXg
00000462,6m59VvDUi0UQsB2eZ9wVbH
00000462,6jBCehpNMkwFVF3dz4nLIW
00000462,5IFCyWplye09HytIP80RCF
00000462,1JeRFLoIpWHUgYogZCNUPY
00000462,0GOqNgtK1cXVpVks6oDRW6
00000462,71A6V5dh5Y8ikhm6NGwZ7p
00000462,26liGJfeDiHLVn0qTETkt1
00000462,6fujklziTHa8uoM5OQSfIo
00000462,2ygMBIctKIAfbEBcT9065L
00000462,0YneC4nNQEsKCqAGCv1tJK
00000462,3bA5Xfk5JyPGtBh00GX8Gk
00000462,4Kd0FzFpOgIGxlBl4HXuFn
00000462,6tByydPskASjm9jTPkNQq0
00000462,09EwNbGvUyu7BDEYG0cJro
00000462,1YQ7BbJR8HqAolfprvxGKu
00000462,53BZ6XygAoubR5DU5w38Vq
00000462,024Q1MI4uaYHF6j2Q2ZYgF
00000462,4MMqj7HaLL8BphbBZnlsdq
00000462,6n4U3TlzUGhdSFbUUhTvLP
00000462,4NeOWqHmlrGRuBvsLJC9rL
00000462,0SGkqnVQo9KPytSri1H6cF
00000462,1YR9iNGXtsbrd8deR9ULDD
00000462,0qy5D3OJre7SPJNMOL9I71
00000462,5uqphUYsR45kPYplrYSAQh
00000462,3DXncPQOG4VBw3QHh3S817
00000462,4xkOaSrkexMciUUogZKVTS
00000462,5tEbnKMOMK8LLoOIsEkWRr
00000462,7r8KGFyID2uExN5FupG4AT
00000462,6UaRii9AH6Zss9xNMEQ2M9
00000462,0hquQWY3xvYqN4qtiquniF
00000462,4Km5HrUvYTaSUfiSGPJeQR
00000462,0B8drtTSp68pZdkmVrG9ZA
00000462,4mmkhcEm1Ljy1U9nwtsxUo
00000463,5274I4mUMnYczyeXkGDWZN
00000463,00i2HU7TEzzftShjRrDSEF
00000463,6Uw77XfBxwg7VX6mMdqAmT
00000463,0oJMv049q8hEkes9w0L1J4
00000463,463CkQjx2Zk1yXoBuierM9
00000463,0wfuwgtWKZYRYAONxXPjPO
00000463,7MQywXGHEev7JmwwIzMcao
00000463,5LN1B9uVAVleCZ2euGarvi
00000463,5XLC8xoqyua4U7wJiZAWik
00000463,771lQyKAtqXRpZ7iM4JsbP
00000463,7n2Dqgp4iXd8Zorfj9XSYo
00000463,6uWliNGZEZKGMPwSwccdjG
00000463,2GrOq1y5gksYrqkc8Jzl9T
00000464,2gam98EZKrF9XuOkU13ApN
00000464,16XNk3bVCSHXN1rlwbXtHb
00000464,3n5qF6aprwEIjHWuH5jECM
00000464,7f2HHmhlbdkW5f9Ge26qny
00000464,3rNL3jS0CXIyW79x2NUxKH
00000464,7JeKXMQKm6GoLGTkNy2jZ0
00000464,3jagJCUbdqhDSPuxP8cAqF
00000464,2JvzF1RMd7lE3KmFlsyZD8
00000464,22VdIZQfgXJea34mQxlt81
00000464,0k6HUzaRHpQ3eEWr1C7Esh
00000464,0aJ2hFC6e9Z00Lx9RIRNcT
00000464,4hEl2wrneFEJbJ6SDYWd2f
00000464,7qiZfU4dY1lWllzX7mPBI3
00000464,7kfTqGMzIHFWeBeOJALzRf
00000464,0SGkqnVQo9KPytSri1H6cF
00000464,6Nq5lE0CeOAAAqN4qhkbZU
00000464,3nqQXoyQOWXiESFLlDF1hG
00000464,7EiZI6JVHllARrX9PUvAdX
00000464,6REZUx5kZ8H8RRnIlKgINi
00000464,4MMqj7HaLL8BphbBZnlsdq
00000464,61ehOd7NByNLD1C5AcQhEb
00000464,5A6OHHy73AR5tLxgTc98zz
00000464,1eRyWRvO3RE6AlKhvYhTuX
00000464,7i7UIbm5E0DD7aSOYvwp2v
00000464,0FmCLEHfINGqwlyzvklNqy
00000464,3bA5Xfk5JyPGtBh00GX8Gk
00000464,6ScJMrlpiLfZUGtWp4QIVt
00000464,5E75Cr0oqxGoX0YYwdC3nZ
00000464,27GmP9AWRs744SzKcpJsTZ
00000464,50kpGaPAhYJ3sGmk6vplg0
00000464,7lVNTXkI3cHFvcXiI8damb
00000464,0CAfXk7DXMnon4gLudAp7J
00000464,0k6DnZMLoEUH8NGD5zh2SE
00000464,1XGmzt0PVuFgQYYnV2It7A
00000464,33ZXjLCpiINn8eQIDYEPTD
00000464,7xRNsqOQOgWbHV1nbXnfXN
00000464,02MWAaffLxlfxAUY7c5dvx
00000464,36Hwcla06Q5BCr59CL0sBp
00000464,4U5CjTT6uObhD2vwnD4zOF
00000464,7qHAjAL7CpadaZLamuBZRm
00000464,0FZ4Dmg8jJJAPJnvBIzD9z
00000464,4gdQ8QShlC3toP9Mkc8DwB
00000464,19VTqucnxJuH6kilNdweTh
00000464,3cSuhzV7wKX5diQ8hos78P
00000464,5OI48E8HqkN8fnTOu3Hfuf
00000464,4Q3N4Ct4zCuIHuZ65E3BD4
00000464,0Qr9Dl5b43RAZuXTSqzBzu
00000465,323Tzd2yjV4pifrVAajafb
00000465,49zD0wr2S3d0lZPib0K4e1
00000465,4faiJXyBflUVVOOE9fxbeg
00000465,4MY1LZRZOblNUawGvCehBn
00000465,1LnEW2Dx4pFZ4yZ4dXFY4f
00000465,4MeDnO5yA2Zi6IMlVApRci
00000465,3FfzdhMWVcjtyKbyuV0L7u
00000465,7EQGXaVSyEDsCWKmUcfpLk
00000465,1kEruIJPLnM1agV8bnCmSZ
00000465,4h5KBcltGefua73AUPYps7
00000465,5nZRVPVZdHfNVaDnl1IaiY
00000465,4ubprxt14HoeppCGViXXfN
00000465,5HCyWlXZPP0y6Gqq8TgA20
00000465,33OeHNGJA124QytVD0BeQK
00000465,1cEhrSF6EylAEqdhUGuNpX
00000465,6zSpb8dQRaw0M1dK8PBwQz
00000465,7MQywXGHEev7JmwwIzMcao
00000465,0obBFrPYkSoBJbvHfUIhkv
00000465,0Q0IVlqMV64kNLlwjPj0Hl
00000465,39yRhjDdSTP4A7VehxBXDb
00000465,2Ozc0me9PV5vlt8cokwdvI
00000465,1oTHteQbmJw15rPxPVXUTv
00000465,5ByAIlEEnxYdvpnezg7HTX
00000465,4f7i5mGkpmjORhoN77kSch
00000465,29d0nY7TzCoi22XBqDQkiP
00000465,22irp40MtAAatGBNsWE3du
00000465,28AUzRo0nQLESL55WDV0um
00000465,0b9oOr2ZgvyQu88wzixux9
00000465,44K6XKn212DOseP82tWXPS
00000465,3vZO25GdYuqFrR1kzZADnp
00000465,16qYlQ6koFxYVbiJbGHblz
00000465,2lMg3lCMOGistaWBNGjuT3
00000465,0TK2YIli7K1leLovkQiNik
00000465,6gpZSI0xEMTzleBc5ykOVA
00000465,65D95SmygxGCQGiI64eaZf
00000465,1yy2DlSDtEt90d54rPDPXz
00000465,6Z8R6UsFuGXGtiIxiD8ISb
00000465,1gZ7i4qxXkHZb1r6eioaAP
00000465,1dI3gIEXZwpdLJOBcdmwj1
00000465,0tYPj0NYa7vjlJaqlRSnJb
00000465,2GrOq1y5gksYrqkc8Jzl9T
00000465,1XGmzt0PVuFgQYYnV2It7A
00000465,00i2HU7TEzzftShjRrDSEF
00000465,6Nq5lE0CeOAAAqN4qhkbZU
00000465,2NRQ80uXOLkfNMXsjuBOxB
00000465,6fTt0CH2t0mdeB2N9XFG5r
00000465,20jYtEun4dUdYZ9foaOC48
00000466,4OjuzM3rTWp3q60mEldNSF
00000466,3Okb56pSKGdoTWUcv4isoo
00000466,61ehOd7NByNLD1C5AcQhEb
00000466,7kfTqGMzIHFWeBeOJALzRf
00000466,3TlFNLjRnslvF7Y5iS34ZA
00000466,3cSuhzV7wKX5diQ8hos78P
00000466,6VixoRqnikN4QqegoKUSbH
00000466,5s992kwS2vr9SgrQsBootT
00000466,7K4Aq4awgYvDKEJdEvvl4j
00000466,22L7bfCiAkJo5xGSQgmiIO
00000466,6ebkx7Q5tTxrCxKq4GYj0Y
00000466,6Xgq7MvZiet0hVi3KaDSgJ
00000466,5Z3GHaZ6ec9bsiI5BenrbY
00000466,5Z01UMMf7V1o0MzF86s6WJ
00000466,7jIujRjK5JKNrMCcAvYUTN
00000466,7fBv7CLKzipRk6EC6TWHOB
00000466,00ko9WaS4jOX1kEk3gvHjf
00000466,1Epb6Kfe3GTgKrrWs1Y4Wy
00000466,44K6XKn212DOseP82tWXPS
00000466,49zD0wr2S3d0lZPib0K4e1
00000466,7ElF5zxOwYP4qVSWVvse3W
00000466,0k6DnZMLoEUH8NGD5zh2SE
00000466,1ULa3GfdMKs0MfRpm6xVlu
00000466,22irp40MtAAatGBNsWE3du
00000466,4dASQiO1Eoo3RJvt74FtXB
00000466,7pNC5ZIKtwUK0ReSpM3P9f
00000466,3ESSGgWzRf1xvP7G5hHMhB
00000466,4FI0rdztOAYJZMupujL5Gp
00000466,20on25jryn53hWghthWWW3
00000466,27mhCGdAA8gM7b33KIiB3k
00000466,41uX0L4bro4KfKtDIIEFFe
00000466,2ndnVdR8si7CW9T8vJRHyW
00000466,6KI1ZpZWYAJLvmVhCJz65G
00000466,2eOuL8KesslTLQERQPu11D
00000466,3hQCHzkE5oSA3F1xM8bpcM
00000466,1WoOzgvz6CgH4pX6a1RKGp
00000466,7tGlzXJv6GD5e5qlu5YmDg
00000466,608a1wIsSd5KzMEqm1O7w3
00000466,2eMwDehkIC1j68U6FA3Eiq
00000467,4yxKbzUC9auTZR9rTvFOTr
00000467,2qPUnoasNe4Ep43emVXEig
00000467,6HMtHNpW6YPi1hrw9tgF8P
00000467,3bMNprrp2JDKZsGbiXpsJl
00000467,6jmTHeoWvBaSrwWttr8Xvu
00000467,1G93i9ga7ZPEOqpiNhM1mq
00000467,1Ser4X0TKttOvo8bgdytTP
00000467,1iAWDVZem3Vx3Pb8fTUTEL
00000467,2mKouqwAIdQnMP43zxR89r
00000467,0fGh0trRN1xz3s41r7V5ce
00000467,1DIXPcTDzTj8ZMHt3PDt8p
00000467,6syOdAs4IK8kPWR7gDyjRw
00000467,5XlYPZ7XNkWw4kxgZXM9wk
00000467,6TYPoBrn53njY2C0WwdmA1
00000467,7BMO7O7ImjV8HNTH74Tshv
00000467,3QybPutx0Tjk472bBKjNWn
00000467,01oPNCtTniFT3YM4K3ksTf
00000467,6ro8Rx5kXXiIFmjPTlJjAI
00000468,4hEl2wrneFEJbJ6SDYWd2f
00000468,4iZdCChpb4nEH2jirUH90e
00000468,4P7VFiaZb3xrXoqGwZXC3J
00000468,37BZB0z9T8Xu7U3e65qxFy
00000468,5vpDsiVqiZLRwKAzQO708k
00000468,07u02f6biDHx5VexfAs41b
00000468,57rjJ54Tu3pXI2X4owPg51
00000468,7DbdUf8aHSYoliSjO6LZv6
00000468,712uvW1Vezq8WpQi38v2L9
00000468,0ZNrc4kNeQYD9koZ3KvCsy
00000468,1ms5tNNdPouTtcD2oVF9Oz
00000468,4EWCNWgDS8707fNSZ1oaA5
00000468,2XKNIzuVL2aOlzGUiPkctF
00000468,4MeSMK38Szi6mtnmdWKBG1
00000468,13AvIMuWOBUWGBhWGIHb6N
00000468,40YcuQysJ0KlGQTeGUosTC
00000468,1Oi2zpmL81Q0yScF1zxaC0
00000468,2yr2HnFYl7XvqJk4fXoQBt
00000468,5eGEc27nnhtmcOh6RC890a
00000468,2mKouqwAIdQnMP43zxR89r
00000468,4mmkhcEm1Ljy1U9nwtsxUo
00000468,5rb9QrpfcKFHM1EUbSIurX
00000468,3nMb7ToWIxYvmaIG20z6ux
00000468,7EZPH9Px3gXlxD5KJDwtwc
00000468,0x3TibRgnSqzkcwrqBd4iX
00000468,3bMNprrp2JDKZsGbiXpsJl
00000468,1dWimOlV5KUHDerWZVDv5l
00000468,0fioLzGM8ngbD1w6fMmm45
00000468,0LFcFGLYTX6UmeIdO7NVd7
00000468,2eOuL8KesslTLQERQPu11D
00000468,1YQ7BbJR8HqAolfprvxGKu
00000468,0aJ2hFC6e9Z00Lx9RIRNcT
00000468,2V4bv1fNWfTcyRJKmej6Sj
00000469,2znzyzlAUc8Z1Ikq9aFOcx
00000469,2Lg4kvhOrPhpGEZmSe7VAN
00000469,1EM23A621Z0QyTlWKu7T1l
00000469,5274I4mUMnYczyeXkGDWZN
00000469,2Ih217RCGAmyQR68Nn7Cqo
00000469,7lgvU7WnwcNZ8dbGUz8yhP
00000469,1CdqVF1ywD0ZO1zXtB9yWa
00000469,2eOuL8KesslTLQERQPu11D
00000469,4OjuzM3rTWp3q60mEldNSF
00000469,02MWAaffLxlfxAUY7c5dvx
00000469,6Xgq7MvZiet0hVi3KaDSgJ
00000469,20FZrLl9zSbO9b3DhaqO6M
00000469,5tz69p7tJuGPeMGwNTxYuV
00000469,5dANgSy7v091dhiPnEXNrf
00000469,3jagJCUbdqhDSPuxP8cAqF
00000469,119c93MHjrDLJTApCVGpvx
00000469,3JA9Jsuxr4xgHXEawAdCp4
00000469,5HQVUIKwCEXpe7JIHyY734
00000469,1bWFvGIN7b5cTps09X6tZ8
00000469,7u6aTzXw1JtiK5sr7XctFs
00000469,7qHAjAL7CpadaZLamuBZRm
00000469,4nva9EpKntUTs6CRSGBCn9
00000469,2Vpj5colB0MPy3Zg5SITEC
00000469,1ozdRCYFVt8Ui0dba1520D
00000469,1jo3TwNGCXfNdB5uba3ZVv
00000469,1AKIrNGGllZmEbh9BbEx0O
00000469,01XFgRZfZI7oBagNf1Loml
00000469,3hsmbFKT5Cujb5GQjqEU39
00000469,47FjToieQbxqNnuiRRQtym
00000469,0QMHVTnrFTQJoaqmkdsKhT
00000469,1LnEW2Dx4pFZ4yZ4dXFY4f
00000469,7nYvUtkQMx1v80S2FH2s9J
00000469,3HnhrVBybVBzp9yEQcAzfC
00000469,2oTDOIAdsxPTE7yAp4YOcv
00000469,5PtMwNq8Dp31uYdGGacVJE
00000469,2TVWQ8xDTLvjimMSqW3F96
00000469,3USxtqRwSYz57Ewm6wWRMp
00000469,2c7H254xlKoGhmZT194C0T
00000469,4LE8fR53Pjd6xmHBUlxArg
00000469,7xQAfvXzm3AkraOtGPWIZg
00000469,07u02f6biDHx5VexfAs41b
00000469,7lVNTXkI3cHFvcXiI8damb
00000469,3u9pftbhkHKNti0U58q5j3
00000469,0sf12qNH5qcw8qpgymFOqD
00000469,2mKouqwAIdQnMP43zxR89r
00000469,4Kd0FzFpOgIGxlBl4HXuFn
00000469,3lcC9CnN7Rpo1ugATzmYjY
00000469,0k6HUzaRHpQ3eEWr1C7Esh
00000469,2I9foKseoFQh07p6sD2voE
00000470,4ZnKSrukEcPuMxGrcZEEh1
00000470,275a9yzwGB6ncAW4SxY7q3
00000470,5F7caGhe84C6ONva5S8yXF
00000470,0lSCiYLez4KwmOGS1HKb7t
00000470,1rqqCSm0Qe4I9rUvWncaom
00000470,0YHI5hydPPth6J5UOzdLDX
00000470,1AJx5jJQy9pKKxcnHm85RY
00000470,1EbWiEra7ovNsMq3DeLSDy
00000470,27NovPIUIRrOZoCHxABJwK
00000470,6onwlDmIVKE8bBgyBRSuS0
00000470,0CAJdthKDdRjB2h8YOguN6
00000470,2iNcMYx2u8YDhCklGAVmXg
00000470,4Oun2ylbjFKMPTiaSbbCih
00000470,0d28khcov6AiegSCpG5TuT
00000470,428JUvntvW20r9hOOpFAao
00000470,7GX5flRQZVHRAGd6B4TmDO
00000470,7xRNsqOQOgWbHV1nbXnfXN
00000470,26Pjvw43nUS91mWAOfPDLz
00000470,5dqrgmHHBuUzwYKBXJuIm0
00000470,7zBQRGpYImAdIZc97FNj3V
00000470,5GPm7PsMQwceQvfYlGXcCt
00000470,2ndnVdR8si7CW9T8vJRHyW
00000470,2KFg8kjYy0rYjWsXGhEQHN
00000470,75ZvA4QfFiZvzhj2xkaWAh
00000470,5264rU21ndum3CYYaSGUUm
00000470,4GUQGTQbrpLj13OM1fYnP6
00000470,0k6DnZMLoEUH8NGD5zh2SE
00000470,1gZ7i4qxXkHZb1r6eioaAP
00000470,5PsP6R5YDRh5IaqAey04AA
00000470,6ebkx7Q5tTxrCxKq4GYj0Y
00000470,3Ti0GdlrotgwsAVBBugv0I
00000470,7sjwaBQ6M3aVigYfBjm1sL
00000470,61ehOd7NByNLD1C5AcQhEb
00000470,6jBCehpNMkwFVF3dz4nLIW
00000470,7EQGXaVSyEDsCWKmUcfpLk
00000470,2k431Ect1b8BW0oTvHEU5R
00000470,4sWuPniHClkInYAnzXAYUF
00000470,19OHDib8Jrqi3o2nm5lzdA
00000470,4GXH9A6fzuE0MNtqtzjhLg
00000470,2kNtAwWATYkqV3CdT20RV0
00000470,5sNESr6pQfIhL3krM8CtZn
